gene1,gene2
NFYA,SLC26A2
NFYA,SLC46A3
NFYA,SNRPD2
NFYA,SNRPF
NFYA,SORT1
NFYA,SPC25
NFYA,STIL
NFYA,STIP1
NFYA,SUOX
NFYA,SUZ12
NFYA,TATDN2
NFYA,TBCC
NFYA,TCERG1
NFYA,TCF19
NFYA,TIMM17B
NFYA,TMEM45A
NFYA,TMEM53
NFYA,TOMM40L
NFYA,TPSAB1
NFYA,TPX2
NFYA,TRIM11
NFYA,TROAP
NFYA,UBE2S
NFYA,UNG
NFYA,USP21
NFYA,VBP1
NFYA,VKORC1
NFYA,YBX1
NFYA,ZFYVE26
NFYA,ZHX1
NFYA,ZNF143
NFYA,ZNF189
NFYC,ANK3
NFYC,AURKA
NFYC,CAND1
NFYC,CASP2
NFYC,CCDC149
NFYC,CDCA3
NFYC,CENPF
NFYC,CHP1
NFYC,COPZ1
NFYC,DCAF11
NFYC,DEPDC1B
NFYC,ENOPH1
NFYC,FAS
NFYC,FLAD1
NFYC,GGH
NFYC,GOLPH3L
NFYC,HBB
NFYC,HERC2
NFYC,KPNB1
NFYC,LRRC4C
NFYC,MRPL49
NFYC,MSH6
NFYC,MUC6
NFYC,NIF3L1
NFYC,NUP37
NFYC,OGG1
NFYC,PA2G4
NFYC,PEAK1
NFYC,PHF6
NFYC,PRCP
NFYC,PRDM10
NFYC,PSMD4
NFYC,RMI2
NFYC,RMST
NFYC,RRM2
NFYC,SLBP
NFYC,SLC7A8
NFYC,STARD7
NFYC,SYT13
NFYC,TTK
NFYC,UBE2S
NFYC,USP21
NFYC,ZC2HC1C
NGFR,PLCB1
NONO,CA2
NPM1,NCL
NPM1,NOP2
NPM1,TCERG1
NPM1,XPO1
NR1H4,ABCB4
NR1H4,SLCO1B3
NR2C2,NR2C2AP
NR3C2,FXYD2
NR3C2,HSPA4
NR3C2,PTGES3
NRAS,PDPK1
NRF1,IDE
NRF1,NQO1
ORC1,MCM2
ORC1,MCM3
ORC6,CDC6
ORC6,MCM2
PAPOLA,CPSF3
PAPOLA,SNRPA
PAPSS2,SUOX
PBXIP1,TSNAX
PBXIP1,UBQLN4
PCNA,BAZ1B
PCNA,PTMA
PCNA,XRCC6
PCYT1A,ATF2
PCYT1A,ATF5
PCYT1A,CHKA
PCYT1A,MAPK1
PCYT1A,MAPK10
PCYT1A,MAPK3
PCYT1A,ZNF143
PDCD11,S100A8
PDE7A,ATF2
PDE7A,E2F1
PDE7A,ETS2
PDE7A,MYC
PDE7B,ADSL
PDGFD,EGFR
PDGFD,PDGFRA
PDGFRA,PLCB1
PDGFRA,PLCG1
PDGFRA,PTK2
PDPK1,EGR1
PDPK1,EGR3
PDPK1,RPS6KB1
PHF10,SETDB1
PHF10,UTP14A
PIK3CA,CHKA
PIK3CA,FYN
PIK3CA,GNB1
PIK3CA,HOMER1
PIK3CA,HOMER2
PIK3CA,PDPK1
PIK3CA,PRKCD
PIK3CA,TRAF5
PIK3CB,CHKA
PIK3CB,PDPK1
PIK3CB,PRKCD
PIK3CB,PTK2
PIK3CB,RAC1
PIK3CD,CHKA
PIK3CD,PDPK1
PIK3CD,PRKCD
PIK3CD,PTK2
PIK3CD,RAC1
PIK3R1,EGR1
PIK3R1,EGR3
PIK3R1,ESR1
PIK3R1,KHDRBS1
PIK3R1,NFYA
PIK3R1,NFYC
PIK3R1,PDPK1
PIK3R1,PRKCD
PIK3R1,PTK2
PIK3R1,RAC1
PIK3R1,WBP11
PIK3R2,CHKA
PIK3R2,PDPK1
PIK3R2,PRKCD
PIK3R2,PTK2
PIK3R2,RAC1
PIK3R3,CHKA
PIK3R3,ESR1
PIK3R3,NFYA
PIK3R3,PDPK1
PIK3R3,POU2F1
PIK3R3,PRKCD
PIK3R3,PTK2
PIK3R3,RAC1
PIK3R3,RB1
PIP4K2B,ATF2
PIP4K2B,ATF5
PIP4K2B,PTEN
PKN1,MEFV
PLAG1,KPNA2
PLCB1,AVPR1A
PLCB1,FPR1
PLCB1,GNB1
PLCG1,PRKCD
PLCG2,KHDRBS1
PLCG2,NPM1
PLCG2,PRKCD
PLK1,CCNB1
PLK1,MCM2
PLK1,MCM3
PLK1,MYC
PLK1,NFYA
PNP,MYC
PNP,NMRK1
PNP,NNMT
PNP,XDH
PNP,ZHX1
POU2F1,AARS2
POU2F1,ACSL1
POU2F1,AKR1C3
POU2F1,ALB
POU2F1,ASPH
POU2F1,ATG12
POU2F1,BCHE
POU2F1,BCO2
POU2F1,BMX
POU2F1,CAPN6
POU2F1,CDK16
POU2F1,CLC
POU2F1,CNOT1
POU2F1,CPNE1
POU2F1,CSNK1G1
POU2F1,DENND4B
POU2F1,DSE
POU2F1,EPB41L4A
POU2F1,FAM172A
POU2F1,FCN3
POU2F1,FEZ1
POU2F1,FGF13
POU2F1,FOXP1
POU2F1,GPD1
POU2F1,GPM6A
POU2F1,HABP2
POU2F1,HSPA14
POU2F1,IL13RA2
POU2F1,IPO9
POU2F1,ITSN1
POU2F1,KIF4A
POU2F1,LEAP2
POU2F1,LEMD2
POU2F1,LRP4
POU2F1,MAP2
POU2F1,MED24
POU2F1,MED30
POU2F1,MGLL
POU2F1,MID1
POU2F1,MT2A
POU2F1,N4BP2L1
POU2F1,NDUFA4L2
POU2F1,NHEJ1
POU2F1,NUP153
POU2F1,NUP93
POU2F1,ONECUT2
POU2F1,OTUD7B
POU2F1,PDE2A
POU2F1,PDZRN4
POU2F1,PIPOX
POU2F1,PLXNC1
POU2F1,POLG2
POU2F1,PRIM2
POU2F1,RAD54B
POU2F1,RALGPS2
POU2F1,RBBP7
POU2F1,RMI1
POU2F1,SHB
POU2F1,SHISA9
POU2F1,SLC7A6
POU2F1,SMCR8
POU2F1,SNORA72
POU2F1,SNRPD2
POU2F1,SPATA6L
POU2F1,SPRY2
POU2F1,STK3
POU2F1,STOM
POU2F1,TFPI2
POU2F1,TMEM53
POU2F1,TNF
POU2F1,TRMT112
POU2F1,UNC5C
POU2F1,USP31
POU2F1,VWF
PPP1CC,TRPM8
PPP1CC,WBP11
PPP2CB,EGR3
PPP2CB,IRAK1
PPP2CB,RPS6KB1
PPP2CB,SMG5
PPP2CB,STK3
PPP2R1A,HSF2
PPP2R1A,IRAK1
PPP2R1A,MCM3
PPP2R1A,RPS6KB1
PPP2R1A,SMAD2
PPP2R1A,SMAD3
PPP2R1A,SMG5
PPP2R1A,STK3
PPP2R5A,APC
PPP2R5A,EGR1
PPP2R5A,SMG5
PQBP1,TXNL4A
PQBP1,WBP11
PRKAA2,ACACA
PRKAA2,ACACB
PRKAA2,EGR2
PRKAA2,EGR3
PRKAA2,ELAVL1
PRKAB1,ACACA
PRKAB1,ACACB
PRKAB1,ELAVL1
PRKAB2,ACACA
PRKAB2,ACACB
PRKAB2,ELAVL1
PRKAG1,ACACA
PRKAG1,ACACB
PRKAG1,EGR2
PRKAG1,ELAVL1
PRKAG1,ZIC2
PRKAG2,ACACA
PRKAG2,ACACB
PRKAG2,ADIPOR1
PRKAG2,ADRA1A
PRKAG2,BMP8A
PRKCA,ATP6AP1
PRKCA,PA2G4
PRKCA,PLCB1
PRKCA,PLCB2
PRKCA,PLCG1
PRKCA,PLCG2
PRKCA,PTK2
PRKCA,TRPV4
PRKCB,FCGR2C
PRKCB,FCGR3B
PRKCB,PA2G4
PRKCB,PLCB1
PRKCB,PLCB2
PRKCB,PLCG2
PRKCB,SLC2A2
PRKCB,TRPV4
PRKCD,EGR2
PRKCD,EGR3
PRKCD,HNRNPK
PRKCD,NFE2L2
PRKCD,TRPV4
PRKCG,ARAF
PRKCG,FOS
PRKCG,PA2G4
PRKCG,PTK2
PRKCG,RAF1
PRKCG,TRPV4
PRKDC,HMGB2
PRKDC,ILF2
PRKDC,XRCC6
PSPH,SHMT1
PTEN,CSNK2A1
PTEN,EGR1
PTEN,EZH2
PTK2,FYN
PTK2,ITGA2
PTK2,ITGA6
PTK2,PIAS1
PTK2,PTEN
PTMA,IDO2
PTMA,KPNA2
PTMA,KPNB1
PTMA,NUTF2
PTMA,SET
PTMA,VIPR1
PTTG1,RPS10
PTTG1,XRCC6
PURA,CDK5
PURA,FAS
RAC1,ABL2
RAC1,DVL1
RAC1,DVL2
RAC1,DVL3
RAC1,FYN
RAC1,GNB1
RAC1,MAP3K1
RAC1,PTTG1
RAC1,RALBP1
RAC1,TLR4
RAC1,WASF2
RAD50,MRE11
RAD51,BLM
RAD54B,DYRK2
RAF1,KRAS
RAF1,MYC
RAF1,PIK3CB
RAF1,PIK3CD
RAF1,PIK3R1
RAF1,PIK3R2
RAF1,PIK3R3
RAF1,RB1
RAF1,RFXANK
RALA,RALBP1
RALGAPB,MYC
RALGAPB,RALA
RAN,PTMA
RAN,SSRP1
RAN,XPO1
RASSF4,STK3
RB1,ATF2
RB1,BIRC5
RB1,BRCA1
RB1,CCNE1
RB1,CCNE2
RB1,CDK6
RB1,DGKZ
RB1,DNMT1
RB1,E2F1
RB1,E2F5
RB1,EGR1
RB1,FOS
RB1,HDAC1
RB1,HDAC2
RB1,KDM5B
RB1,MAPK1
RB1,MYC
RB1,NDC80
RB1,POLA1
RB1,PPIA
RB1,PURA
RB1,RBBP5
RB1,SKP2
RB1,SMARCA4
RB1,SMARCB1
RB1,TMPO
RBBP7,DHX30
RBBP7,SUV39H1
RBMX,HNRNPK
RBSN,RAB4A
RBSN,VPS45
RETSAT,CYP26A1
RETSAT,HSD17B6
RETSAT,MYC
RFX5,RFXANK
RGL1,RALA
RHEB,MYC
RHEB,NFYA
RILP,TUBA1B
RNPS1,SART3
RNPS1,UBQLN4
ROCK2,PTEN
RPS6KA3,EGR3
RPS6KA3,ESR1
RPS6KA3,MEFV
RPS6KA3,POU2F1
RPS6KB1,EIF4B
RPS6KB2,EIF4B
RRAGC,BHLHE40
RRAGC,EGR2
RRAGC,EGR3
RRAGC,NFYA
RUVBL1,ACTL6A
RUVBL1,DKC1
RUVBL1,EGR1
RUVBL1,PLG
RUVBL1,RUVBL2
RUVBL1,TERT
RUVBL2,DPCD
RUVBL2,EXOSC10
RUVBL2,NDRG1
SDHB,NFE2L2
SDHB,NRF1
SDHB,SUCLG2
SDHD,SUCLG2
SERPING1,C1R
SFRP1,DNMT1
SFRP5,DNMT1
SHC1,NPM1
SHC2,EGFR
SHC2,EPHA2
SHC2,FGFR4
SHC2,FYN
SHC2,IGF1R
SHC2,MET
SHC2,NGFR
SHC2,PDGFRA
SHMT1,AGXT
SHMT1,AGXT2
SHMT1,MTHFD1
SHMT1,MYC
SHMT1,SDS
SIRT7,FOS
SIRT7,FOSB
SIRT7,NNMT
SMAD2,ANK3
SMAD2,BRCA1
SMAD2,DNAJC7
SMAD2,ESR1
SMAD2,NFYA
SMAD2,NFYC
SMAD2,NUP153
SMAD2,PAPOLA
SMAD2,POU2F1
SMAD2,SMAD3
SMAD2,SNAPIN
SMAD3,ANK3
SMAD3,ATF2
SMAD3,AXIN2
SMAD3,BRCA1
SMAD3,CCL2
SMAD3,DACH1
SMAD3,EGR1
SMAD3,EIF4ENIF1
SMAD3,ESR1
SMAD3,HEY1
SMAD3,MCM3AP
SMAD3,MECOM
SMAD3,NFYC
SMAD3,POU2F1
SMAD3,PRKAR2A
SMAD3,RPLP0
SMAD3,SF3B2
SMAD3,TERT
SMAD3,TPM3
SMAD3,YBX1
SMAD3,ZFP36
SMAD4,ATF2
SMAD4,BRCA1
SMAD4,DACH1
SMAD4,E2F5
SMAD4,ESR1
SMAD4,FBLN1
SMAD4,HDGF
SMAD4,HP
SMAD4,MYC
SMAD4,PIAS1
SMAD4,PLK4
SMAD4,PTGS2
SMAD4,SMAD2
SMAD4,SMAD3
SMAD4,TCF7L1
SMAD4,TCF7L2
SMAD4,ZFP36
SMARCA2,ACTL6A
SMARCA2,ACTL6B
SMARCA2,ARID2
SMARCA2,PRPF6
SMARCA4,ACTL6A
SMARCA4,ARID2
SMARCA4,EGR1
SMARCA4,SMARCE1
SMARCA4,ZMYND11
SMARCB1,ACTL6A
SMARCB1,FOSB
SMARCB1,SMARCA4
SMARCB1,SMARCD2
SMARCB1,SMARCD3
SMARCB1,SMARCE1
SMARCB1,YEATS4
SMARCC1,ARID2
SMARCC1,SMARCD3
SMARCC2,ARID2
SMARCC2,BAZ1B
SMARCC2,ITSN1
SMARCD1,ATF5
SMARCD1,FEZ1
SMARCD1,LDOC1
SMARCD2,EGR2
SMARCD2,EGR3
SMARCD3,EGR3
SMARCD3,NR1H4
SMARCD3,ZIC2
SMARCE1,ARID2
SMARCE1,BAZ1B
SMARCE1,NCOA2
SMG7,MYC
SMG7,SMG5
SMS,E2F1
SMS,EGR1
SMS,EZH2
SNRPB,DHX9
SNRPD1,GEMIN5
SNRPD1,SNRPD2
SNW1,PABPN1
SOS1,PDGFRA
SOS1,SHC3
SOS1,SPRY2
SOS2,BCL2L1
SOS2,CCND1
SOS2,EGR1
SOS2,FOS
SOS2,FOSB
SOS2,MYC
SOS2,SPRY2
SRM,MYC
SRM,NFYA
SRM,POU2F1
SRM,SMS
SSB,NCL
SSRP1,DHX9
SSRP1,EXOSC10
SSRP1,NEK9
SUPT16H,NEK9
TAF12,CPSF1
TAF12,TAF2
TAF1A,SET
TAF4,CBX3
TAF4,TAF12
TAF4,TAF5
TAF5,TAF12
TALDO1,MYC
TALDO1,ZHX1
TALDO1,ZNF143
TARDBP,EXOSC10
TARDBP,NSFL1C
TARDBP,SETDB1
TCEA2,CENPT
TCEA2,RPA1
TCERG1,HNRNPM
TCERG1,SETDB1
TCERG1,SF3A3
TCERG1,SF3B2
TCERG1,SF3B4
TCF7,APC
TCF7,AXIN2
TCF7,BIRC5
TCF7,POU2F1
TCF7,RUVBL1
TCF7,TERT
TCF7L1,AXIN1
TCF7L1,BIRC5
TCF7L1,RUVBL1
TCF7L2,AXIN1
TCF7L2,BIRC5
TCF7L2,CSNK2A1
TCF7L2,PTGS2
TCF7L2,RUVBL1
TCF7L2,STARD7
TCFL5,TOPBP1
TERT,DNMT1
TERT,ETS2
TERT,ETV4
TERT,RUVBL2
TERT,XRCC6
TGFB1,ASH1L
TGFB1,DCN
TGFB1,FOSB
TGFB2,ATF2
TGFB2,E2F1
TGFB2,SMAD3
TGFB2,TGFBR1
TGFB2,TGFBR2
TGFB3,SMAD2
TGFB3,TGFBR1
TGFBR1,E2F1
TGFBR1,E2F5
TGFBR1,MYC
TGFBR1,SMAD2
TGFBR1,SMAD3
TGFBR1,SMAD4
TGFBR1,TGFBR2
TGFBR2,ETS2
TGFBR2,ETV4
TGFBR2,FOS
TGFBR2,FOSB
TGFBR2,HDAC2
TGFBR2,SMAD2
TGFBR2,SMAD3
TGFBR2,SMAD4
TIMELESS,TIPIN
TKT,EGR3
TKT,RPIA
TKT,TALDO1
TLE1,KDM6A
TLE1,PAFAH1B3
TP53,ACTL6B
TP53,AIDA
TP53,AIFM2
TP53,AQP3
TP53,ARHGAP10
TP53,AXIN2
TP53,BAK1
TP53,BARD1
TP53,BIRC5
TP53,BLM
TP53,BRCA2
TP53,BRD7
TP53,CAMK1
TP53,CCND1
TP53,CD82
TP53,CDK4
TP53,CDKN2C
TP53,COPS7A
TP53,CSNK2A1
TP53,DDB2
TP53,DNMT1
TP53,DUSP1
TP53,E2F5
TP53,ESR1
TP53,ETV4
TP53,FRMD6
TP53,FZD10
TP53,GPM6A
TP53,HMGA1
TP53,HSPA4
TP53,HSPB1
TP53,IGF2
TP53,IGFBP3
TP53,IL1B
TP53,KHK
TP53,LIG1
TP53,MCC
TP53,MCM2
TP53,MDC1
TP53,MET
TP53,MSH2
TP53,MYC
TP53,NDRG1
TP53,NFYA
TP53,OGG1
TP53,POLD1
TP53,PPFIBP2
TP53,PTBP1
TP53,PTGS2
TP53,PTPRG
TP53,PTTG1
TP53,RC3H1
TP53,SEC24C
TP53,SMAD2
TP53,SMAD3
TP53,SMARCA4
TP53,SMARCB1
TP53,SMYD2
TP53,TAF5
TP53,TERT
TP53,TRIM22
TP53,TSC2
TP53,UBE2A
TP53,WNT3
TP53,YEATS4
TP53,YWHAG
TP53,ZNF581
TRIM16,SETDB1
TRIM24,CBX1
TRIP13,C11orf54
TRIP13,LASP1
TRIP13,PLSCR4
TSC1,E2F1
TSC1,RHEB
TSC1,RPS6KA3
TSC2,ESR1
TSC2,MYC
TSC2,PRKAA2
TSC2,RHEB
TSC2,SMAD2
TSC2,SMAD3
TSG101,CEP55
TSG101,PPFIBP2
TSG101,SCAMP3
TSG101,SNF8
TSG101,TTF2
TSG101,VPS37C
TTF2,HNRNPA1
TTF2,HNRNPA2B1
TTF2,KIF4A
TTF2,MATR3
TTF2,TACC3
TYMS,E2F1
TYMS,ESR1
TYMS,MYC
TYMS,TP53
TYMS,YBX1
UBE2T,FANCI
UBE2T,NFYC
UGDH,MYC
UGDH,UXS1
UGP2,GALE
UGP2,PGM1
UGP2,UGDH
UGT2B15,ADH1A
UGT2B15,UGDH
UHRF1,TOP2A
UPF2,GSPT2
UPF2,ZFP36
UPF3B,GSPT2
UPF3B,SATB2
UXS1,EGR1
WASF2,ARF1
WASF2,NFYC
WBP11,C5orf22
WBP11,MCRS1
WNT1,EGR1
WNT1,FOSB
WNT1,FZD10
WNT10A,ATF2
WNT10A,ATF5
WNT10A,ESR1
WNT10A,FZD10
WNT10A,MYC
WNT10B,FOS
WNT10B,FOSB
WNT10B,FZD10
WNT10B,MYC
WNT11,ESR1
WNT11,FOSB
WNT11,FZD10
WNT16,FZD10
WNT16,NFYA
WNT16,NFYC
WNT16,SFRP1
WNT16,SFRP5
WNT2,ATF5
WNT3,FZD10
WNT3A,FZD10
WNT4,EGR1
WNT4,FZD10
WNT4,FZD3
WNT5A,EGR2
WNT5A,EGR3
WNT5A,FZD10
WNT5B,LRP6
WNT6,FZD10
WNT7A,ESR1
WNT7A,FZD10
WNT7B,FZD10
WNT7B,ZIC2
WNT8A,LRP6
WNT8B,FZD10
WNT9A,FZD10
WNT9B,LRP6
XRCC6,ACD
XRCC6,CCT3
XRCC6,CDCA5
XRCC6,PAFAH1B3
XRCC6,RPLP1
YBX1,HNRNPK
YBX1,KPNA2
YBX1,SKP2
YBX1,SRSF9
YWHAB,CDC25B
YWHAB,CDC25C
YWHAB,MDM4
YWHAB,RNPS1
YWHAB,ZFP36
YWHAG,CDC25B
YWHAG,CDC25C
YWHAG,EGR1
YWHAG,FOS
YWHAG,FOSB
YWHAG,MCM5
YWHAG,MDM4
YWHAG,RNPS1
YWHAG,ZFP36
YWHAZ,CDC25B
YWHAZ,CDC25C
YWHAZ,MDM4
YWHAZ,XRCC6
ZFP64,SETDB1
ZHX1,AKR1C3
ZHX1,PAFAH1B3
ZIC2,ADAMTS1
ZIC2,BUB3
ZIC2,COL4A4
ZIC2,DHX30
ZIC2,ENSA
ZIC2,HPX
ZIC2,KDM6A
ZIC2,LRG1
ZIC2,NDUFA4L2
ZIC2,POLR3F
ZIC2,PPFIBP2
ZIC2,SLC13A4
ZIC2,SSRP1
ZIC2,THOC6
ZIC2,TPD52L1
ZIC2,UBE2A
ZIC2,ZNF189
ZMYND11,BMPR1A
ZNF143,BUB1B
ZNF581,HNRNPC
ZNF7,RPL7
