gene1,gene2
PIK3R3,ESR1
PIK3R3,PDPK1
PIK3R3,PLCG1
PIK3R3,PRKCD
PIK3R3,PTK2
PIK3R3,RAC1
PIK3R3,RB1
PIP4K2B,ATF2
PIP4K2B,E2F2
PIP4K2B,E2F4
PIP4K2B,E2F5
PIP4K2B,PTEN
PKN1,CTCF
PKN1,MEFV
PLAG1,KPNA2
PLCB1,AGTR1
PLCB1,AVPR1A
PLCB1,CTCF
PLCB1,FPR1
PLCB1,GNB1
PLCB2,CTCF
PLCG1,ATF2
PLCG1,CTCF
PLCG1,E2F4
PLCG1,ESR1
PLCG1,KHDRBS1
PLCG1,PRKCD
PLCG2,KHDRBS1
PLCG2,NPM1
PLCG2,PRKCD
PLK1,CDC25B
PLK1,CTCF
PLK1,CTNNB1
PLK1,E2F4
PLK1,MCM2
PLK1,MCM3
PLK1,MCM7
PLK1,MYC
PLK1,NPM1
PNP,NMRK1
PNP,NNMT
PNP,XDH
PPP1CC,SMARCB1
PPP1CC,TRPM8
PPP1CC,WBP11
PPP2CB,EGR3
PPP2CB,IRAK1
PPP2CB,RPS6KB1
PPP2CB,SMG5
PPP2CB,STK3
PPP2R1A,IRAK1
PPP2R1A,MCM3
PPP2R1A,RPS6KB1
PPP2R1A,SMG5
PPP2R1A,STK3
PPP2R5A,APC
PPP2R5A,EGR2
PPP2R5A,EGR3
PPP2R5A,FOSB
PPP2R5A,JUNB
PPP2R5A,SMG5
PQBP1,TXNL4A
PQBP1,WBP11
PRKAA2,ACACA
PRKAA2,ACACB
PRKAA2,EGR2
PRKAA2,EGR3
PRKAA2,ELAVL1
PRKAB1,ACACA
PRKAB1,ACACB
PRKAB1,ELAVL1
PRKAB2,ACACA
PRKAB2,ACACB
PRKAB2,ELAVL1
PRKAG1,ACACB
PRKAG1,CTCF
PRKAG1,EGR2
PRKAG1,ELAVL1
PRKAG1,ZIC2
PRKAG2,ACACB
PRKAG2,ADRA1A
PRKAG2,BMP8A
PRKAG2,CTCF
PRKAG2,ELAVL1
PRKAG2,MYC
PRKCA,ARAF
PRKCA,ATP6AP1
PRKCA,HRAS
PRKCA,PA2G4
PRKCA,PLCB1
PRKCA,PLCB2
PRKCA,PLCG1
PRKCA,PLCG2
PRKCA,PTK2
PRKCA,RAF1
PRKCA,TP53
PRKCA,TRPV4
PRKCB,FCGR2C
PRKCB,FCGR3B
PRKCB,PA2G4
PRKCB,PLCB1
PRKCB,PLCB2
PRKCB,PLCG2
PRKCB,SLC2A2
PRKCB,TRPV4
PRKCD,EGR2
PRKCD,EGR3
PRKCD,HNRNPK
PRKCD,NFE2L2
PRKCD,TRPV4
PRKCG,ARAF
PRKCG,FOS
PRKCG,HRAS
PRKCG,PA2G4
PRKCG,PTK2
PRKCG,RAF1
PRKCG,TRPV4
PRKDC,E2F4
PRKDC,ILF2
PRKDC,MYC
PSPH,SHMT1
PTEN,CSNK2A1
PTEN,CTCF
PTEN,EZH2
PTK2,FYN
PTK2,ITGA2
PTK2,ITGA6
PTK2,PIAS1
PTK2,PTEN
PTMA,IDO2
PTMA,KPNA2
PTMA,KPNB1
PTMA,NUTF2
PTMA,SET
PTMA,VIPR1
PTTG1,RPS10
PTTG1,XRCC6
PURA,CDK5
PURA,FAS
PURA,YBX1
RAC1,ABL2
RAC1,DVL1
RAC1,DVL2
RAC1,DVL3
RAC1,FYN
RAC1,GNB1
RAC1,MAP3K1
RAC1,PTTG1
RAC1,RALBP1
RAC1,TLR4
RAC1,WASF2
RAD51,BLM
RAD51,RAD51C
RAD51,RAD54B
RAD51,RPA1
RAD51,UBE2I
RAD54B,DYRK2
RAD54B,GORASP2
RAD54B,PSMA1
RAD54B,UBE2I
RAF1,HRAS
RAF1,MYC
RAF1,PIK3CA
RAF1,PIK3CB
RAF1,PIK3CD
RAF1,PIK3R1
RAF1,PIK3R2
RAF1,PIK3R3
RAF1,RB1
RAF1,RFXANK
RALA,RALBP1
RALGAPB,RALA
RAN,MYC
RAN,PTMA
RAN,SMAD2
RAN,SSRP1
RASSF4,STK3
RB1,AATF
RB1,BIRC5
RB1,BRCA1
RB1,CCNA2
RB1,CCNE1
RB1,CCNE2
RB1,CDK6
RB1,CTNNB1
RB1,DGKZ
RB1,E2F2
RB1,E2F4
RB1,E2F5
RB1,FOS
RB1,GTF3C2
RB1,KDM5B
RB1,LIN9
RB1,MCM7
RB1,MDM4
RB1,MYC
RB1,NCOA6
RB1,NDC80
RB1,PCNA
RB1,POLA1
RB1,PPP1CC
RB1,PURA
RB1,RBBP5
RB1,SKP2
RB1,SMARCA4
RB1,SMARCB1
RB1,SNW1
RB1,TMPO
RB1,TP53BP2
RB1,UBTF
RBBP5,CTCF
RBBP7,DHX30
RBBP7,SUV39H1
RBMX,HNRNPK
RBSN,RAB4A
RBSN,VPS45
RETSAT,CYP26A1
RETSAT,HSD17B6
RFC1,SMC1A
RFX5,RFXANK
RGL1,RALA
RHEB,MYC
RILP,FOS
RILP,JUNB
RILP,TUBA1B
RNPS1,SART3
RNPS1,UBQLN4
ROCK2,CTNNB1
ROCK2,FOS
ROCK2,FOSB
ROCK2,PTEN
RPS6KA3,EGR3
RPS6KA3,ESR1
RPS6KA3,MEFV
RPS6KB1,EIF4B
RPS6KB2,EIF4B
RRAGC,EGR2
RRAGC,EGR3
RUVBL1,ACTL6A
RUVBL1,DKC1
RUVBL1,PLG
RUVBL1,RUVBL2
RUVBL2,DPCD
RUVBL2,EXOSC10
RUVBL2,NDRG1
SATB2,PIAS1
SDC1,CTCF
SDHB,NFE2L2
SDHB,NRF1
SDHB,SUCLG2
SDHD,SUCLG2
SERPING1,C1R
SFRP1,EZH2
SFRP5,DNMT3A
SHC1,NPM1
SHC2,EGFR
SHC2,EPHA2
SHC2,FGFR4
SHC2,FYN
SHC2,IGF1R
SHC2,MET
SHC2,NGFR
SHC2,PDGFRA
SHMT1,AGXT
SHMT1,AGXT2
SHMT1,FTCD
SHMT1,MTHFD1
SHMT1,SDS
SIRT7,NNMT
SMAD2,AXIN1
SMAD2,BRCA1
SMAD2,ESR1
SMAD2,KHDRBS1
SMAD2,NCOA6
SMAD2,NFYC
SMAD2,PAPOLA
SMAD2,PARD3
SMAD2,RPS14
SMAD2,SERPINE1
SMAD2,SMAD3
SMAD2,SNAPIN
SMAD2,SNW1
SMAD3,ACTB
SMAD3,ARID1A
SMAD3,ATF2
SMAD3,AXIN1
SMAD3,AXIN2
SMAD3,BMPR1A
SMAD3,BRCA1
SMAD3,CTCF
SMAD3,ESR1
SMAD3,GTF2IRD1
SMAD3,HEY1
SMAD3,HSPA4
SMAD3,JUNB
SMAD3,KPNB1
SMAD3,LAMC1
SMAD3,MECOM
SMAD3,MMP9
SMAD3,NFYC
SMAD3,PARD3
SMAD3,SERPINE1
SMAD3,SNW1
SMAD3,TERT
SMARCA2,ACTL6A
SMARCA2,ACTL6B
SMARCA2,ARID2
SMARCA2,BRCA1
SMARCA2,FOSB
SMARCA2,JUNB
SMARCA2,KHDRBS1
SMARCA2,PRPF6
SMARCA4,ACTL6A
SMARCA4,ARID2
SMARCA4,BRCA1
SMARCA4,ZMYND11
SMARCB1,ACTL6B
SMARCB1,DPF1
SMARCB1,DPF3
SMARCB1,FOSB
SMARCB1,JUNB
SMARCB1,SMARCA4
SMARCB1,SMARCD1
SMARCB1,SMARCD2
SMARCB1,SMARCD3
SMARCB1,SMARCE1
SMARCB1,UBQLN4
SMARCC1,SMARCA4
SMARCC1,SMARCD3
SMARCC2,ARID2
SMARCC2,BAZ1B
SMARCC2,CTCF
SMARCC2,ITSN1
SMARCD1,ATF5
SMARCD1,FEZ1
SMARCD1,LDOC1
SMARCD2,EGR2
SMARCD2,EGR3
SMARCD3,EGR3
SMARCD3,NR1H4
SMARCD3,ZIC2
SMARCE1,ARID2
SMARCE1,BAZ1B
SMARCE1,NCOA2
SMG7,EGR2
SMG7,MYC
SMG7,SMG5
SMS,E2F2
SMS,E2F5
SMS,EZH2
SNRPB,SNRPD1
SNRPD1,GEMIN5
SNRPD1,SNRPD2
SNW1,PABPN1
SOS1,PDGFRA
SOS1,SHC3
SOS1,SPRY2
SOS2,CCND1
SOS2,FOS
SOS2,FOSB
SOS2,GRB2
SOS2,HRAS
SOS2,JUNB
SOS2,MYC
SOS2,SPRY2
SRM,SMS
SSRP1,DHX9
SSRP1,EXOSC10
SSRP1,NEK9
SUPT16H,NEK9
TAF12,CPSF1
TAF12,TAF2
TAF4,TAF2
TAF5,CPSF1
TAF5,TAF2
TALDO1,MYC
TALDO1,ZHX1
TALDO1,ZNF143
TARDBP,EXOSC10
TARDBP,NSFL1C
TARDBP,SETDB1
TARDBP,ZHX1
TCEA2,CENPT
TCEA2,RPA1
TCERG1,HNRNPM
TCERG1,SETDB1
TCERG1,SF3A3
TCERG1,SF3B2
TCERG1,SF3B4
TCF7,AXIN1
TCF7,BIRC5
TCF7,TERT
TCF7L1,AXIN1
TCF7L1,BIRC5
TCF7L1,CTCF
TCF7L1,CTNNB1
TCF7L2,AXIN1
TCF7L2,CSNK2A1
TCF7L2,CTNNB1
TCFL5,TOPBP1
TERT,CTCF
TERT,ETS2
TERT,ETV4
TERT,RUVBL2
TERT,XRCC6
TGFA,CTCF
TGFA,EGFR
TGFA,ESR1
TGFA,NKD2
TGFA,TP53
TGFB1,ASH1L
TGFB1,DCN
TGFB1,FOSB
TGFB3,MYC
TGFB3,SMAD2
TGFB3,SMAD3
TGFB3,TGFBR1
TGFB3,TGFBR2
TGFBR1,CTNNB1
TGFBR1,E2F2
TGFBR1,E2F4
TGFBR1,E2F5
TGFBR1,MYC
TGFBR1,SMAD2
TGFBR1,SMAD3
TGFBR1,TGFBR2
TGFBR2,CTNNB1
TGFBR2,ETS2
TGFBR2,ETV4
TGFBR2,FOS
TGFBR2,FOSB
TGFBR2,JUNB
TGFBR2,SMAD2
TGFBR2,SMAD3
TIMELESS,TIPIN
TKT,EGR3
TKT,RPIA
TLR4,FOS
TP53,AATF
TP53,ACTL6B
TP53,AHNAK
TP53,AIDA
TP53,AQP3
TP53,ARHGAP10
TP53,ARID1A
TP53,ARIH2
TP53,AURKA
TP53,AXIN2
TP53,BAK1
TP53,BARD1
TP53,BAZ1B
TP53,BIRC5
TP53,BLM
TP53,BRCA1
TP53,BRD7
TP53,C15orf40
TP53,CAMK1
TP53,CCNA2
TP53,CCND1
TP53,CCNE1
TP53,CHCHD7
TP53,CNTN4
TP53,CSNK1A1
TP53,CSNK2A1
TP53,CTCF
TP53,CTNNB1
TP53,CUTA
TP53,DUSP1
TP53,DUSP12
TP53,DVL2
TP53,E2F2
TP53,E2F4
TP53,E2F5
TP53,ELAVL1
TP53,EPCAM
TP53,EPHA2
TP53,EPHA3
TP53,ERCC3
TP53,ESR1
TP53,ETS2
TP53,ETV4
TP53,FAM83H
TP53,FAS
TP53,FBLN1
TP53,FOS
TP53,FUS
TP53,FZD10
TP53,GADD45A
TP53,GADD45B
TP53,GADD45G
TP53,HSP90AA1
TP53,HSP90AB1
TP53,HSPA4
TP53,IGFBP3
TP53,IK
TP53,KCNN3
TP53,KIN
TP53,KLKB1
TP53,KPNB1
TP53,LAMA4
TP53,LIG1
TP53,LIG3
TP53,MAPK3
TP53,MCC
TP53,MCM2
TP53,MCM7
TP53,MDC1
TP53,MDM4
TP53,MET
TP53,MYC
TP53,N4BP2L1
TP53,NDRG1
TP53,NPM1
TP53,NQO1
TP53,NSUN5
TP53,PBXIP1
TP53,PCNA
TP53,PEAK1
TP53,PIAS1
TP53,PLK1
TP53,POLA1
TP53,POLD1
TP53,PPFIBP2
TP53,PPP1CC
TP53,PRIM1
TP53,PRKAB1
TP53,PRPF6
TP53,PTBP1
TP53,PTEN
TP53,PTGS2
TP53,PTK2
TP53,PTPRG
TP53,PTTG1
TP53,PXDC1
TP53,RAD51
TP53,RB1
TP53,RC3H1
TP53,RPA1
TP53,S100A8
TP53,SCRIB
TP53,SEMA3F
TP53,SLC25A39
TP53,SLC39A14
TP53,SMAD2
TP53,SMAD3
TP53,SMARCA4
TP53,SMARCB1
TP53,SMARCD1
TP53,SMPD1
TP53,SMYD2
TP53,SOCS2
TP53,SPON2
TP53,SPRYD4
TP53,STMN1
TP53,TCF7L1
TP53,TCF7L2
TP53,TERT
TP53,THRSP
TP53,TP53BP2
TP53,TRIM22
TP53,TSC2
TP53,TSG101
TP53,UBE2I
TP53,UBTF
TP53,VRK1
TP53,WNT3
TP53,YBX1
TP53,YWHAG
TP53,YWHAZ
TP53,ZHX1
TRIM16,SETDB1
TRIM24,CBX1
TRIM32,UBQLN4
TSC1,RHEB
TSC1,RPS6KA3
TSC2,MYC
TSC2,PRKAA2
TSC2,RHEB
TSC2,SMAD2
TSC2,SMAD3
TSG101,CEP55
TSG101,PPFIBP2
TSG101,SCAMP3
TSG101,SNF8
TSG101,TTF2
TSG101,VPS37C
TTF2,HNRNPA1
TTF2,HNRNPA2B1
TTF2,KIF4A
TTF2,MATR3
TTF2,TACC3
UBE2T,FANCI
UBE2T,NFYC
UGDH,EGR2
UGDH,EGR3
UGDH,MYC
UGDH,UXS1
UGP2,GALE
UGP2,PGM1
UGP2,UGDH
UGT2B15,ADH1A
UGT2B15,ESR1
UGT2B15,UGDH
UHRF1,TOP2A
UPF2,GSPT2
UPF2,ZFP36
UPF3B,GSPT2
UPF3B,SATB2
UXS1,E2F2
WASF2,ARF1
WASF2,NFYC
WBP11,C5orf22
WBP11,MCRS1
WDR5,CTCF
WNT1,LRP6
WNT10A,ATF2
WNT10A,CTCF
WNT10A,ESR1
WNT10A,FZD10
WNT10A,LRP6
WNT10A,MYC
WNT10B,LRP6
WNT11,ATF2
WNT11,EGR2
WNT11,EGR3
WNT11,ESR1
WNT11,FOS
WNT11,FOSB
WNT11,FZD10
WNT11,JUNB
WNT11,LRP6
WNT16,FZD10
WNT16,LRP6
WNT16,NFYC
WNT16,SFRP1
WNT2,ATF5
WNT2B,EGR2
WNT2B,FOS
WNT2B,JUNB
WNT2B,LRP6
WNT2B,MYC
WNT3,FZD10
WNT3,LRP6
WNT3,MYC
WNT3A,LRP6
WNT4,FZD10
WNT4,LRP6
WNT5A,EGR2
WNT5A,EGR3
WNT5A,LRP6
WNT5B,LRP6
WNT6,FZD10
WNT6,LRP6
WNT7A,CTCF
WNT7A,ESR1
WNT7A,FZD10
WNT7A,LRP6
WNT7B,CTCF
WNT7B,FZD10
WNT7B,LRP6
WNT7B,ZIC2
WNT8A,CTCF
WNT8A,FZD10
WNT8A,LRP6
WNT8B,FZD10
WNT8B,LRP6
WNT9A,LRP6
WNT9B,FZD10
WNT9B,LRP6
XRCC6,ACD
XRCC6,CCT3
XRCC6,CDCA5
XRCC6,PAFAH1B3
XRCC6,RPLP1
YBX1,CDKN3
YBX1,FAS
YBX1,FUS
YBX1,HNRNPK
YBX1,KPNA2
YBX1,PCBP2
YBX1,SKP2
YBX1,SRSF9
YWHAB,CDC25B
YWHAB,CDC25C
YWHAB,MDM4
YWHAB,RNPS1
YWHAB,ZFP36
YWHAG,CDC25B
YWHAG,CDC25C
YWHAG,FOS
YWHAG,FOSB
YWHAG,JUNB
YWHAG,MCM5
YWHAG,MDM4
YWHAG,RNPS1
YWHAG,ZFP36
YWHAZ,ATF2
YWHAZ,CDC25B
YWHAZ,CDC25C
YWHAZ,MDM4
YWHAZ,XRCC6
ZFP64,SETDB1
ZHX1,PIGC
ZIC2,ADAMTS1
ZIC2,BUB3
ZIC2,COL4A4
ZIC2,DHX30
ZIC2,ENSA
ZIC2,HPX
ZIC2,KDM6A
ZIC2,LRG1
ZIC2,NDUFA4L2
ZIC2,POLR3F
ZIC2,PPFIBP2
ZIC2,SLC13A4
ZIC2,SSRP1
ZIC2,THOC6
ZIC2,TPD52L1
ZIC2,UBE2A
ZIC2,ZNF189
ZMYND11,BMPR1A
ZNF143,BUB1B
ZNF581,HNRNPC
ZNF7,RPL7
