gene1,gene2
WNT1,FOSB
WNT1,FZD10
WNT10A,ATF5
WNT10A,FZD10
WNT10A,TCF3
WNT10B,LRP6
WNT16,LRP6
WNT16,NFYA
WNT16,SFRP1
WNT16,SFRP5
WNT2,ATF5
WNT2,FZD10
WNT2,TCF3
WNT2B,EGR1
WNT2B,FOS
WNT3,FZD10
WNT3A,LRP6
WNT4,LRP6
WNT5A,EGR2
WNT5A,EGR3
WNT5A,FZD10
WNT5B,LRP6
WNT6,FZD10
WNT7A,LRP6
WNT7B,FZD10
WNT7B,ZIC2
WNT8A,FZD10
WNT8B,FZD10
WNT9A,LRP6
WNT9B,LRP6
XRCC6,ACD
XRCC6,CCT3
XRCC6,CDCA5
XRCC6,PAFAH1B3
XRCC6,RPLP1
YBX1,FAS
YBX1,MNAT1
YBX1,PCBP2
YBX1,SRSF9
YBX1,TOP2A
YWHAB,CDC25B
YWHAB,CDC25C
YWHAB,MDM4
YWHAB,RNPS1
YWHAB,ZFP36
YWHAG,CDC25B
YWHAG,CDC25C
YWHAG,EGR1
YWHAG,HDAC4
YWHAG,MCM5
YWHAG,MDM4
YWHAG,RNPS1
YWHAG,ZFP36
YWHAZ,CDC25B
YWHAZ,CDC25C
YWHAZ,EGR1
YWHAZ,MDM4
YWHAZ,NFYA
ZFP64,SETDB1
ZHX1,AKR1C3
ZIC2,ADAMTS1
ZIC2,BUB3
ZIC2,COL4A4
ZIC2,DHX30
ZIC2,ENSA
ZIC2,HPX
ZIC2,KDM6A
ZIC2,LRG1
ZIC2,NDUFA4L2
ZIC2,POLR3F
ZIC2,PPFIBP2
ZIC2,SLC13A4
ZIC2,SSRP1
ZIC2,THOC6
ZIC2,TPD52L1
ZIC2,UBE2A
ZIC2,ZNF189
ZMYND11,BMPR1A
ZNF143,BUB1B
ZNF581,HNRNPC
ZNF7,RPL7
